id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,rop2,rop4,rop6,rmast1,rmast3,rmast4,rmast6,rmast7,rpss4,rpss5,rpss7,rpss8,rsest3,rsest5,rsest7,rsest9,rsest10,rpc1,rpc2,rpc7,rpc11,rpc15,rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,lg10negaff,mah_1,coo_1,mah_2
366,MALES,19,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,4.0,3.0,5.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,5.0,4.0,2.0,4.0,2.0,3.0,5.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,5.0,6.0,6.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,26.0,26.0,39.0,18.0,27.0,23.0,39.0,3.0,65.0,18 - 29,18 - 24,completed high school,1.25527250510331,1.18869387463205,9.19842297685087e-06,0.755444663219904
43,MALES,37,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,0.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,5.0,4.0,5.0,6.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,5.0,27.0,27.0,29.0,17.0,22.0,26.0,38.0,9.0,64.0,30 - 44,33 - 40,some additional training,1.23044892137827,1.96523583318282,0.0012708439225076,0.746418928655726
16,FEMALES,37,REMARRIED,YES,COMPLETED HIGHSCHOOL,WORK,NO,0.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,1.0,5.0,5.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,5.0,5.0,7.0,6.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,22.0,22.0,38.0,22.0,28.0,26.0,38.0,4.0,70.0,30 - 44,33 - 40,completed high school,1.34242268082221,0.777667923847525,8.71884904248589e-05,0.74532761395291
460,FEMALES,35,DIVORCED,YES,SOME ADDITIONAL TRAINING,RELATIONSHIPS,NO,0.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,5.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,27.0,23.0,34.0,19.0,23.0,23.0,37.0,3.0,67.0,30 - 44,33 - 40,some additional training,1.27875360095283,0.284511213745556,0.0001867600969607,0.72149490944878
505,FEMALES,33,WIDOWED,YES,SOME ADDITIONAL TRAINING,WORK,YES,200.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,5.0,6.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,16.0,21.0,33.0,14.0,18.0,24.0,29.0,6.0,54.0,30 - 44,33 - 40,some additional training,1.14612803567824,0.318098592141144,0.0010844586019481,0.704376306947513
232,FEMALES,22,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,5.0,5.0,1.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,6.0,6.0,6.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,1.0,4.0,4.0,17.0,24.0,31.0,25.0,24.0,29.0,36.0,6.0,67.0,18 - 29,18 - 24,completed undergrad uni,1.39794000867204,0.395426867393424,0.0013810709001673,0.701192281918961
482,FEMALES,20,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,NO,,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,1.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,19.0,20.0,30.0,17.0,22.0,28.0,37.0,9.0,53.0,18 - 29,18 - 24,some additional training,1.23044892137827,0.422354238230301,8.3765934564623e-05,0.6974152421618
512,FEMALES,18,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,3.0,4.0,3.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,5.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,4.0,3.0,5.0,6.0,6.0,6.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,22.0,24.0,28.0,23.0,28.0,30.0,24.0,6.0,55.0,18 - 29,18 - 24,completed high school,1.36172783601759,1.11534374527189,0.0012435926592974,0.697276245637717
218,FEMALES,31,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,CHILDREN,NO,,5.0,1.0,5.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,5.0,6.0,7.0,6.0,6.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,3.0,2.0,3.0,5.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,30.0,27.0,34.0,14.0,30.0,25.0,40.0,9.0,71.0,30 - 44,25 - 32,some additional training,1.14612803567824,1.78384679647373,0.0013716210362187,0.690108508073682
319,MALES,44,REMARRIED,NO,COMPLETED UNDERGRADUATE,LIFE IN GENERAL,NO,0.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,2.0,2.0,7.0,7.0,7.0,6.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,5.0,4.0,4.0,18.0,24.0,39.0,16.0,31.0,23.0,38.0,9.0,64.0,30 - 44,41 - 49,completed undergrad uni,1.20411998265592,0.31753978925996,0.0001715209294245,0.668786720607403
151,MALES,40,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,WORK,NO,0.0,3.0,2.0,4.0,2.0,5.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,24.0,25.0,35.0,19.0,25.0,23.0,31.0,8.0,67.0,30 - 44,33 - 40,completed postgrad uni,1.27875360095283,0.680461954854131,2.49190806078029e-05,0.663959432897327
92,FEMALES,45,MARRIED FIRST TIME,YES,SOME SECONDARY,WORK,NO,0.0,2.0,1.0,3.0,5.0,5.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,6.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,5.0,5.0,1.0,5.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,5.0,21.0,19.0,28.0,20.0,23.0,28.0,33.0,9.0,62.0,45+,41 - 49,did not complete high school,1.30102999566398,0.797091398480952,3.57002929388963e-06,0.640158984916183
278,FEMALES,36,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,CHILDREN,NO,0.0,4.0,2.0,4.0,1.0,5.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,4.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,26.0,22.0,29.0,18.0,20.0,27.0,31.0,2.0,52.0,30 - 44,33 - 40,some additional training,1.25527250510331,0.776613320256352,9.18085200081561e-05,0.585427026850775
487,FEMALES,31,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,CHILDREN,NO,,1.0,3.0,2.0,4.0,5.0,2.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,5.0,5.0,1.0,5.0,4.0,2.0,5.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,7.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,5.0,4.0,3.0,2.0,4.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,3.0,4.0,2.0,2.0,17.0,17.0,37.0,22.0,15.0,26.0,20.0,8.0,58.0,30 - 44,25 - 32,completed high school,1.34242268082221,1.66596940201823,0.0020108409009721,0.582474111580423
333,MALES,32,SINGLE,NO,POSTGRADUATE COMPLETED,WORK,YES,40.0,3.0,1.0,5.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,5.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,3.0,4.0,5.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,5.0,5.0,2.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,5.0,23.0,24.0,31.0,17.0,16.0,28.0,39.0,4.0,79.0,30 - 44,25 - 32,completed postgrad uni,1.23044892137827,2.42608383061448,0.0051915803866885,0.581034301913825
279,FEMALES,50,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,0.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,7.0,5.0,6.0,7.0,5.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,,,,,,,,,,,,20.0,20.0,32.0,19.0,30.0,24.0,,,,45+,50+,some additional training,1.27875360095283,,,0.570131107638517
3,FEMALES,42,MARRIED FIRST TIME,YES,SOME SECONDARY,FAMILY,NO,0.0,2.0,2.0,3.0,2.0,5.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,5.0,5.0,5.0,6.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,1.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,23.0,25.0,32.0,16.0,26.0,27.0,33.0,6.0,72.0,30 - 44,41 - 49,did not complete high school,1.20411998265592,1.04216874072805,0.0016288553731872,0.546834725042744
195,FEMALES,29,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,WORK,YES,3.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,23.0,23.0,38.0,17.0,24.0,23.0,35.0,6.0,65.0,18 - 29,25 - 32,completed undergrad uni,1.23044892137827,0.153433625515119,0.0002377267739155,0.542879060015232
187,MALES,31,LIVING WITH PARTNER,NO,POSTGRADUATE COMPLETED,WORK,NO,0.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,5.0,5.0,6.0,5.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,19.0,22.0,35.0,18.0,26.0,23.0,39.0,2.0,72.0,30 - 44,25 - 32,completed postgrad uni,1.25527250510331,1.15980924662148,0.000234880887688,0.510267406360433
261,FEMALES,27,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,1.0,5.0,6.0,6.0,6.0,6.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,24.0,25.0,32.0,16.0,29.0,24.0,36.0,5.0,50.0,18 - 29,25 - 32,completed undergrad uni,1.20411998265592,3.02258463486622,0.0011606594228631,0.50651783842419
431,MALES,31,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,5.0,1.0,3.0,4.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,21.0,22.0,33.0,15.0,14.0,24.0,37.0,6.0,53.0,30 - 44,25 - 32,completed high school,1.17609125905568,0.614311647890959,0.001070539951526,0.505928933456064
281,FEMALES,78,WIDOWED,NO,COMPLETED HIGHSCHOOL,LIFE IN GENERAL,NO,0.0,4.0,1.0,4.0,1.0,4.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,4.0,4.0,3.0,1.0,4.0,6.0,4.0,5.0,7.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,5.0,5.0,27.0,17.0,33.0,15.0,26.0,24.0,36.0,8.0,78.0,45+,50+,completed high school,1.17609125905568,7.34389330821316,0.0026322540154473,0.505928933456064
51,FEMALES,27,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,5.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,2.0,1.0,5.0,5.0,6.0,6.0,6.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,5.0,5.0,21.0,22.0,36.0,18.0,28.0,28.0,31.0,3.0,54.0,18 - 29,25 - 32,completed undergrad uni,1.25527250510331,0.471111182755425,4.22000929190871e-06,0.492650370237378
