serial,s1gender,ethsfr,famsec,s1pared,s1expel,s1truan,s1weight,s1peta2,gcsepts,graddsci,satdsci,gradfren,satfren,gradit,satit,gradphys,satphys,gradchem,satchem,gradbiol,satbiol,gradmath,satmath,gradeng,sateng,pcschtype
232900.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,1.0455075933216031,5+ A*-C,39.0,C,Yes,D,Yes,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 18
232926.0,Female,White,Large employers and higher professionals,At least one parent with A-level,Not excluded,No truancy,1.0455075933216031,5+ A*-C,39.0,C,Yes,D,Yes,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 18
232967.0,Female,White,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,0.77805702927984,5+ A*-C,75.0,Fail,No,A,Yes,,No,B,Yes,A,Yes,A,Yes,A*,Yes,B,Yes,Comprehensive 18
232975.0,Male,White,Other,Neither parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,57.0,A,Yes,D,Yes,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 18
232983.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,70.0,Fail,No,D,Yes,A,Yes,A,Yes,B,Yes,A,Yes,B,Yes,B,Yes,Comprehensive 18
233007.0,Male,White,Large employers and higher professionals,At least one parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,68.0,B,Yes,B,Yes,D,Yes,,No,,No,,No,B,Yes,A,Yes,Comprehensive 18
233031.0,Male,,Lower supervisory occupations,At least one parent with A-level,Not excluded,No truancy,1.149176417527536,5+ A*-C,52.0,Fail,No,D,Yes,,No,C,Yes,C,Yes,B,Yes,B,Yes,D,Yes,Comprehensive 18
233049.0,Female,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,0.77805702927984,5+ A*-C,53.0,C,Yes,D,Yes,,No,,No,,No,,No,C,Yes,B,Yes,Comprehensive 18
233056.0,Female,White,Semi routine and routine occupations,At least one parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,65.0,B,Yes,B,Yes,C,Yes,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
233064.0,Male,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,0.9517996080605831,5+ A*-C,80.0,A,Yes,A,Yes,B,Yes,,No,,No,,No,A,Yes,A*,Yes,Comprehensive 18
233072.0,Male,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,64.0,A,Yes,,No,D,Yes,,No,,No,,No,C,Yes,A,Yes,Comprehensive 18
233080.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,66.0,B,Yes,,No,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
233130.0,Male,White,Lower supervisory occupations,At least one parent with degree,Suspended,Occasional truancy,2.2374272889082496,5+ D-G,24.0,Fail,No,,No,F,Yes,,No,,No,,No,E,Yes,D,Yes,Comprehensive 18
233155.0,Female,White,Intermediate occupations,At least one parent with A-level,Not excluded,No truancy,2.003791938550689,None,0.0,Fail,No,,No,,No,,No,,No,,No,,No,,No,Comprehensive 18
233163.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,1.245368497412199,1-4 A*-C,38.0,Fail,No,,No,D,Yes,,No,,No,,No,D,Yes,C,Yes,Comprehensive 18
233189.0,Female,White,Large employers and higher professionals,At least one parent with degree,Not excluded,Occasional truancy,0.77805702927984,5+ A*-C,52.0,Fail,No,C,Yes,,No,,No,,No,,No,D,Yes,A,Yes,Comprehensive 18
233213.0,Male,White,Intermediate occupations,At least one parent with A-level,Not excluded,Occasional truancy,0.9517996080605831,5+ A*-C,55.0,B,Yes,,No,,No,,No,,No,,No,C,Yes,A,Yes,Comprehensive 18
233221.0,Female,White,Large employers and higher professionals,Neither parent with A-level,Not excluded,Occasional truancy,0.77805702927984,5+ A*-C,57.5,C,Yes,,No,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
233239.0,Female,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,0.77805702927984,5+ A*-C,54.5,B,Yes,B,Yes,,No,,No,,No,,No,C,Yes,B,Yes,Comprehensive 18
233262.0,Male,White,Intermediate occupations,Neither parent with A-level,Not excluded,Occasional truancy,1.6766171082566872,1-4 A*-C,30.0,Fail,No,,No,,No,,No,,No,,No,C,Yes,D,Yes,Comprehensive 18
233270.0,Male,White,Other,At least one parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,68.0,A,Yes,,No,,No,,No,,No,,No,A,Yes,A,Yes,Comprehensive 18
233296.0,Female,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,Occasional truancy,0.77805702927984,5+ A*-C,66.0,Fail,No,,No,,No,B,Yes,B,Yes,B,Yes,C,Yes,A,Yes,Comprehensive 18
233320.0,Male,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,61.0,Fail,No,C,Yes,,No,B,Yes,B,Yes,A,Yes,B,Yes,B,Yes,Comprehensive 16
233353.0,Male,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,2.2374272889082496,5+ D-G,24.0,D,Yes,,No,,No,,No,,No,,No,D,Yes,E,Yes,Comprehensive 16
233361.0,Female,White,Lower supervisory occupations,Neither parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,61.0,Fail,No,,No,C,Yes,B,Yes,C,Yes,B,Yes,A,Yes,A,Yes,Comprehensive 16
233395.0,Female,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,No truancy,1.0455075933216031,5+ A*-C,43.0,C,Yes,D,Yes,E,Yes,,No,,No,,No,D,Yes,B,Yes,Comprehensive 16
233411.0,Male,White,Large employers and higher professionals,Neither parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,51.0,C,Yes,C,Yes,,No,,No,,No,,No,C,Yes,A,Yes,Comprehensive 16
233445.0,Male,Indian,Intermediate occupations,At least one parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,54.0,Fail,No,,No,C,Yes,D,Yes,C,Yes,C,Yes,B,Yes,B,Yes,Comprehensive 16
233510.0,Female,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,1.0455075933216031,5+ A*-C,44.5,C,Yes,D,Yes,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 16
233528.0,Female,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,58.5,B,Yes,C,Yes,,No,,No,,No,,No,C,Yes,A,Yes,Comprehensive 16
233544.0,Male,White,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,2.2374272889082496,1-4 D-G,4.0,Fail,No,,No,,No,,No,,No,,No,G,Yes,F,Yes,Comprehensive 16
233551.0,Female,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,65.0,C,Yes,B,Yes,,No,,No,,No,,No,B,Yes,A,Yes,Comprehensive 16
233569.0,Female,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,55.0,B,Yes,C,Yes,,No,,No,,No,,No,C,Yes,B,Yes,Comprehensive 16
233601.0,Female,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,Occasional truancy,1.709839835477045,5+ D-G,14.0,E,Yes,G,Yes,,No,,No,,No,,No,G,Yes,E,Yes,Comprehensive 16
233643.0,Female,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,0.77805702927984,5+ A*-C,58.0,B,Yes,A,Yes,,No,,No,,No,,No,C,Yes,B,Yes,Comprehensive 16
233668.0,Female,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,0.77805702927984,5+ A*-C,74.0,A*,Yes,A,Yes,,No,,No,,No,,No,A,Yes,A,Yes,Comprehensive 16
233692.0,Female,White,Large employers and higher professionals,Neither parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,52.0,C,Yes,C,Yes,B,Yes,,No,,No,,No,C,Yes,C,Yes,Comprehensive 16
233700.0,Female,White,Intermediate occupations,At least one parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,80.0,A*,Yes,B,Yes,,No,,No,,No,,No,A,Yes,A,Yes,Comprehensive 16
233734.0,Female,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,46.0,C,Yes,C,Yes,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 16
233742.0,Female,White,Lower supervisory occupations,At least one parent with degree,Not excluded,No truancy,0.77805702927984,5+ A*-C,47.0,C,Yes,D,Yes,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 16
233759.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,2.9529471001464964,None,0.0,Fail,No,,No,,No,,No,,No,,No,,No,,No,Comprehensive 16
233791.0,Female,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,51.5,C,Yes,C,Yes,,No,,No,,No,,No,C,Yes,B,Yes,Comprehensive 18
233825.0,Female,White,Lower supervisory occupations,Neither parent with A-level,Not excluded,No truancy,1.245368497412199,1-4 A*-C,19.0,F,Yes,F,Yes,,No,,No,,No,,No,F,Yes,F,Yes,Comprehensive 18
233858.0,Female,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,No truancy,1.245368497412199,1-4 A*-C,36.0,D,Yes,,No,,No,,No,,No,,No,E,Yes,D,Yes,Comprehensive 18
233882.0,Male,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,1.149176417527536,5+ A*-C,46.0,C,Yes,,No,C,Yes,,No,,No,,No,Fail,Yes,B,Yes,Comprehensive 18
233916.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,64.0,C,Yes,,No,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
233981.0,Female,White,Other,Neither parent with A-level,Not excluded,No truancy,1.0455075933216031,5+ A*-C,38.0,C,Yes,,No,B,Yes,,No,,No,,No,E,Yes,C,Yes,Comprehensive 18
234039.0,Female,White,Semi routine and routine occupations,At least one parent with A-level,Not excluded,No truancy,1.0455075933216031,5+ A*-C,49.0,C,Yes,,No,,No,,No,,No,,No,D,Yes,B,Yes,Comprehensive 18
234088.0,Female,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,69.5,C,Yes,C,Yes,,No,,No,,No,,No,D,Yes,B,Yes,Comprehensive 16
234112.0,Male,White,Lower supervisory occupations,Neither parent with A-level,Not excluded,No truancy,1.6766171082566872,1-4 A*-C,31.0,C,Yes,G,Yes,,No,,No,,No,,No,E,Yes,E,Yes,Comprehensive 16
234138.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,63.0,A,Yes,B,Yes,,No,,No,,No,,No,C,Yes,A,Yes,Comprehensive 16
234161.0,Female,White,Other,Neither parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,60.0,C,Yes,B,Yes,A,Yes,,No,,No,,No,B,Yes,A,Yes,Comprehensive 18
234203.0,Male,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,0.9517996080605831,5+ A*-C,64.0,A,Yes,B,Yes,A,Yes,,No,,No,,No,A,Yes,B,Yes,Comprehensive 18
234211.0,Female,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,Occasional truancy,1.0455075933216031,5+ A*-C,46.0,D,Yes,D,Yes,C,Yes,,No,,No,,No,C,Yes,C,Yes,Comprehensive 18
234229.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,1.149176417527536,5+ A*-C,52.0,D,Yes,,No,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 18
234237.0,Female,White,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,1.245368497412199,1-4 A*-C,33.0,Fail,No,,No,,No,,No,,No,,No,D,Yes,D,Yes,Comprehensive 18
234252.0,Male,White,Intermediate occupations,At least one parent with degree,Not excluded,No truancy,0.9517996080605831,5+ A*-C,60.0,A,Yes,,No,C,Yes,,No,,No,,No,A,Yes,B,Yes,Comprehensive 18
234278.0,Female,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,0.77805702927984,5+ A*-C,66.5,B,Yes,B,Yes,,No,,No,,No,,No,B,Yes,A,Yes,Comprehensive 18
234294.0,Female,White,Other,Neither parent with A-level,Not excluded,Occasional truancy,0.77805702927984,5+ A*-C,51.0,C,Yes,E,Yes,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
234302.0,Female,White,Large employers and higher professionals,At least one parent with degree,Not excluded,Occasional truancy,0.77805702927984,5+ A*-C,75.0,A,Yes,,No,,No,,No,,No,,No,A,Yes,A,Yes,Comprehensive 18
234336.0,Female,White,Large employers and higher professionals,At least one parent with A-level,Not excluded,Occasional truancy,0.77805702927984,5+ A*-C,46.0,C,Yes,C,Yes,,No,,No,,No,,No,D,Yes,B,Yes,Comprehensive 18
234351.0,Female,White,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,0.77805702927984,5+ A*-C,53.0,C,Yes,C,Yes,,No,,No,,No,,No,C,Yes,B,Yes,Comprehensive 18
234369.0,Male,White,Semi routine and routine occupations,At least one parent with degree,Not excluded,Occasional truancy,2.2374272889082496,5+ D-G,12.0,F,Yes,,No,,No,,No,,No,,No,G,Yes,F,Yes,Comprehensive 18
234393.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,1.149176417527536,5+ A*-C,51.0,B,Yes,C,Yes,,No,,No,,No,,No,C,Yes,D,Yes,Comprehensive 18
234401.0,Male,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,2.2374272889082496,5+ D-G,27.0,D,Yes,E,Yes,,No,,No,,No,,No,D,Yes,E,Yes,Comprehensive 18
234435.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,1.149176417527536,5+ A*-C,48.0,C,Yes,C,Yes,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
234443.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,58.0,B,Yes,D,Yes,,No,,No,,No,,No,C,Yes,B,Yes,Comprehensive 18
234500.0,Male,White,Large employers and higher professionals,At least one parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,70.0,A*,Yes,,No,,No,,No,,No,,No,A,Yes,A,Yes,Comprehensive 18
234526.0,Male,White,Large employers and higher professionals,At least one parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,54.0,B,Yes,,No,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
234609.0,Female,White,Large employers and higher professionals,Neither parent with A-level,Not excluded,Occasional truancy,1.0455075933216031,5+ A*-C,49.0,Fail,No,,No,,No,,No,,No,,No,E,Yes,D,Yes,Comprehensive 18
234625.0,Male,White,Intermediate occupations,At least one parent with degree,Suspended,Occasional truancy,1.6766171082566872,1-4 A*-C,31.0,E,Yes,,No,,No,,No,,No,,No,C,Yes,D,Yes,Comprehensive 18
234633.0,Male,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,72.0,C,Yes,,No,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
234690.0,Female,White,Other,At least one parent with A-level,Not excluded,Occasional truancy,1.709839835477045,1-4 D-G,2.0,Fail,Yes,,No,,No,,No,,No,,No,Fail,Yes,F,Yes,Comprehensive 18
234724.0,Female,White,Other,Neither parent with A-level,Not excluded,No truancy,1.0455075933216031,5+ A*-C,46.0,D,Yes,C,Yes,,No,,No,,No,,No,D,Yes,C,Yes,Comprehensive 18
234732.0,Female,White,Lower professional and higher technical occupations,Neither parent with A-level,,No truancy,1.245368497412199,1-4 A*-C,41.0,Fail,No,,No,,No,,No,,No,,No,F,Yes,E,Yes,Comprehensive 18
234799.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,60.0,C,Yes,,No,,No,,No,,No,,No,C,Yes,B,Yes,Comprehensive 16
234815.0,Male,Black,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,1.149176417527536,5+ A*-C,49.0,D,Yes,,No,,No,,No,,No,,No,D,Yes,E,Yes,Comprehensive 16
234849.0,Female,White,Intermediate occupations,At least one parent with degree,Not excluded,Occasional truancy,1.245368497412199,1-4 A*-C,31.0,D,Yes,,No,,No,,No,,No,,No,C,Yes,D,Yes,Comprehensive 16
234856.0,Female,White,Semi routine and routine occupations,At least one parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,61.0,B,Yes,A,Yes,,No,,No,,No,,No,C,Yes,A,Yes,Comprehensive 16
234872.0,Female,Other ethnic group(inc mixed),Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,69.0,A,Yes,A,Yes,,No,,No,,No,,No,B,Yes,A,Yes,Comprehensive 16
234914.0,Female,White,Other,Neither parent with A-level,Not excluded,No truancy,1.709839835477045,5+ D-G,26.0,F,Yes,,No,E,Yes,,No,,No,,No,F,Yes,D,Yes,Comprehensive 16
234922.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,51.0,B,Yes,,No,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 16
234948.0,Female,White,Lower supervisory occupations,Neither parent with A-level,Not excluded,Persistant truancy,1.709839835477045,5+ D-G,24.0,D,Yes,,No,D,Yes,,No,,No,,No,Fail,Yes,E,Yes,Comprehensive 16
234971.0,Male,White,Intermediate occupations,At least one parent with A-level,Not excluded,No truancy,2.2374272889082496,5+ D-G,20.5,F,Yes,,No,F,Yes,,No,,No,,No,F,Yes,E,Yes,Comprehensive 16
234989.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.77805702927984,5+ A*-C,47.0,C,Yes,B,Yes,C,Yes,,No,,No,,No,C,Yes,C,Yes,Comprehensive 16
234997.0,Male,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,No truancy,1.149176417527536,5+ A*-C,46.0,C,Yes,,No,,No,,No,,No,,No,B,Yes,D,Yes,Comprehensive 16
235036.0,Female,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,1.245368497412199,1-4 A*-C,40.0,D,Yes,,No,C,Yes,,No,,No,,No,E,Yes,B,Yes,Comprehensive 16
235044.0,Male,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,55.5,A,Yes,,No,C,Yes,,No,,No,,No,A,Yes,C,Yes,Comprehensive 16
235051.0,Female,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,Occasional truancy,1.245368497412199,1-4 A*-C,39.5,C,Yes,D,Yes,,No,,No,,No,,No,E,Yes,D,Yes,Comprehensive 18
235085.0,Female,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,0.77805702927984,5+ A*-C,66.5,A,Yes,A,Yes,,No,,No,,No,,No,B,Yes,A,Yes,Comprehensive 18
235093.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,Occasional truancy,0.77805702927984,5+ A*-C,57.0,B,Yes,B,Yes,,No,,No,,No,,No,A,Yes,B,Yes,Comprehensive 18
235127.0,Female,White,Large employers and higher professionals,At least one parent with degree,Not excluded,Occasional truancy,0.77805702927984,5+ A*-C,54.5,A,Yes,,No,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
235143.0,Female,White,Lower supervisory occupations,At least one parent with A-level,Not excluded,No truancy,1.0455075933216031,5+ A*-C,43.0,C,Yes,D,Yes,,No,,No,,No,,No,D,Yes,C,Yes,Comprehensive 18
235168.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,0.9517996080605831,5+ A*-C,62.0,A,Yes,,No,,No,,No,,No,,No,C,Yes,A*,Yes,Comprehensive 18
